Date,gu,dong,Actual,Predicted
2017-07-22,23,158,28500,27521.018574900067
2018-07-14,23,158,36500,39400.833524742855
2015-04-08,23,130,32650,32717.756766192204
2017-11-14,23,88,31000,31995.22138935584
2014-02-11,23,158,20700,20806.30426655742
2007-03-22,23,88,11500,11086.73294162599
2009-08-18,23,130,36500,30488.67048094026
2015-11-17,23,130,13400,13339.607940371037
2016-05-03,23,85,28900,31398.123003215107
2020-09-10,23,85,38800,38596.8326394077
2019-01-23,23,85,45000,51349.34948612613
2014-03-08,23,85,41000,42278.218291826786
2020-04-03,23,158,18500,26150.92553621006
2015-05-30,23,158,35500,33951.30443246756
2015-01-26,23,85,32000,32786.4070600969
2015-02-12,23,85,34650,33624.60526790144
2006-10-14,23,85,18000,17400.869974387075
2006-08-10,23,130,44000,49023.61111111112
2007-04-07,23,158,16200,16088.79234761019
2015-08-21,23,88,24900,24234.158361466725
2014-01-13,23,158,27061,28135.240507472427
2015-05-29,23,88,28200,27112.254179584528
2006-08-26,23,85,8600,8936.215290813976
2019-07-25,23,250,43000,43306.47771133185
2007-10-23,23,158,9700,10238.228650260417
2016-01-25,23,130,13000,13212.17488585997
2012-05-10,23,85,13800,14037.582441880406
2018-11-20,23,88,35000,49101.28922150964
2011-07-12,23,158,27300,25660.95663710558
2022-05-06,23,130,59600,59449.351054985906
2012-05-16,23,88,41000,37497.79998414721
2006-07-13,23,158,18150,18450.58865777238
2012-06-15,23,85,30500,29808.086149992647
2010-10-05,23,88,24000,24947.919359070038
2013-09-14,23,88,23800,23400.247755433564
2020-10-25,23,130,27800,29235.383461246452
2006-08-14,23,130,12600,12795.706312644063
2018-09-01,23,88,54500,50181.27690874304
2009-04-24,23,158,29250,30514.363701807328
2018-01-09,23,85,33000,34632.93650793651
2008-02-03,23,158,20000,21982.838379699442
2018-01-13,23,85,34500,38313.069702629764
2020-08-12,23,88,59500,73218.04512877624
2006-12-05,23,85,23000,22741.372303626882
2020-02-14,23,158,51500,50050.15071193455
2018-05-28,23,158,22000,23533.43727761983
2007-01-09,23,85,22900,27650.68300389532
2019-07-07,23,158,38000,38471.24677119128
2021-10-06,23,158,65000,63123.13336371232
2013-07-29,23,250,34000,34292.32418921921
2017-07-29,23,83,45500,46846.30050505051
2020-07-15,23,85,67000,62850.47498288408
2007-08-22,23,158,16200,16325.978419067224
2019-11-09,23,88,69700,70601.7545340918
2016-06-25,23,88,33000,35757.031460031336
2019-11-02,23,250,41700,45418.98158943284
2012-03-19,23,85,32000,29903.493323514744
2007-04-20,23,158,8900,8930.705920966337
2017-02-02,23,158,21500,34567.58995786308
2020-07-21,23,130,37800,36668.46987374766
2016-05-21,23,88,49000,47920.17683186575
2007-09-20,23,88,27300,31030.568777130517
2018-08-25,23,158,62800,60642.722222222226
2018-05-12,23,158,29000,29937.605204760916
2023-01-03,23,88,54000,68946.57074692838
2024-07-25,23,250,67000,62276.76705694127
2018-02-26,23,158,39000,38172.329743677175
2020-04-14,23,85,54000,54240.696885005775
2014-08-12,23,158,33518,33489.980548893196
2009-03-11,23,158,49000,43929.890145281446
2017-09-12,23,158,26100,27726.438067546154
2021-07-21,23,85,53500,50263.0268838276
2020-12-23,23,130,77800,69226.84665844792
2018-03-03,23,130,55000,51926.012816131224
2016-06-22,23,83,35600,37183.60702818075
2018-11-24,23,85,42400,44002.11013094566
2018-11-13,23,85,8500,9499.636900031144
2011-01-08,23,85,35500,33732.55374555946
2006-06-15,23,158,9200,9369.768748143437
2020-01-18,23,85,52500,43902.80246371126
2006-12-07,23,158,11850,10691.38985227688
2006-11-12,23,85,41000,32487.891970791236
2018-03-26,23,158,26000,28737.42087076723
2020-06-16,23,130,67800,66868.38815932676
2010-12-08,23,85,31000,30601.143552622703
2012-07-25,23,158,22000,23321.342674438605
2014-11-05,23,88,9000,9185.207196769594
2006-11-14,23,85,9800,9478.472164543165
2014-05-27,23,88,16650,17496.614518327075
2015-09-17,23,158,44000,42118.42191834732
2020-06-06,23,158,63000,72620.05952380951
2006-09-18,23,83,14200,14251.674813612311
2014-02-16,23,88,42000,42110.037737602506
2006-11-27,23,85,9950,9264.12453216718
2014-12-05,23,85,31800,31532.069880679795
2015-04-13,23,85,17800,17559.495707368795
2013-01-10,23,85,29500,30666.018595778914
2006-08-22,23,88,28000,31048.07645224113
2021-06-24,23,88,74500,69614.52777777778
2010-01-27,23,158,24000,22797.613523190874
2007-09-03,23,158,14500,14242.152218152216
2015-06-02,23,85,29000,30698.49194503409
2013-06-20,23,158,21400,21807.117231499706
2012-11-22,23,130,24700,25530.532411333348
2017-08-17,23,88,46300,41612.16753671701
2014-03-17,23,130,30300,30815.746546766375
2020-06-20,23,85,44000,47614.84842933614
2010-02-16,23,158,18800,17768.076919024086
2020-06-02,23,130,115000,99550.21164021162
2020-07-27,23,130,94000,93844.40476190476
2015-04-17,23,88,40000,37744.344298142
2018-06-23,23,83,38000,40893.638500968336
2007-02-26,23,83,21000,25889.694555928767
2023-05-03,23,250,74500,77037.20001526251
2006-05-20,23,158,29500,33416.71031746032
2014-01-28,23,158,33161,32489.35300976052
2022-04-30,23,85,40250,40796.896532244944
2019-09-06,23,88,67000,68100.70755546768
2015-06-15,23,250,43000,45537.25076839541
2013-09-13,23,130,27800,30815.746546766375
2010-03-26,23,85,28000,28817.07763102294
2022-04-29,23,85,32500,31788.66317668791
2016-12-23,23,85,21300,20455.836553645167
2019-09-28,23,130,66000,65142.61157996818
2018-03-17,23,88,27700,28026.01474862385
2021-08-25,23,85,40000,40607.261554148055
2006-08-23,23,158,18350,19959.093478510113
2024-04-14,23,85,115000,111590.93308867645
2020-04-08,23,130,102000,96607.61648745519
2013-11-22,23,250,25000,25989.3935429837
2019-07-24,23,83,40000,37455.78290598291
2019-09-07,23,158,39700,36255.300118715015
2017-06-15,23,250,30700,29803.80245334849
2015-04-17,23,158,20250,20654.095289931483
2006-12-27,23,88,12000,13172.793463480963
2009-09-04,23,158,34000,32830.377293122445
2016-07-28,23,250,35500,36946.37698579723
2018-07-21,23,250,35800,40164.72163059204
2006-10-28,23,158,14000,13084.846560846561
2007-04-03,23,85,27000,23349.0723577621
2009-07-29,23,250,26600,27532.26424713817
2015-05-12,23,130,37000,32163.508188482218
2016-10-06,23,130,37800,42045.98795029764
2016-05-04,23,158,26000,25729.364117728703
2006-05-07,23,158,17800,18730.97664255801
2014-02-20,23,85,29400,30654.489815545487
2020-04-29,23,158,50100,52314.772009290595
2016-08-29,23,158,24800,25118.820256005416
2012-06-14,23,85,23000,22753.791438304692
2023-10-14,23,130,69500,69038.49249657203
2006-07-03,23,85,20900,21755.619741348473
2021-04-08,23,158,67000,63408.308645606936
2007-08-04,23,88,10500,11631.87964920876
2018-06-20,23,130,32000,30793.87697446982
2015-01-03,23,88,49000,50124.99412841956
2019-08-06,23,130,52500,51817.82165144822
2006-10-21,23,158,9500,9868.161875756905
2016-06-08,23,158,51000,54726.15049091909
2020-08-22,23,88,83000,76187.7137861541
2007-05-08,23,88,11000,11145.527805664975
2015-07-10,23,158,25000,24153.201322735003
2008-03-09,23,158,28000,29134.785142300625
2007-11-01,23,158,20200,18097.8970347994
2014-05-31,23,88,25900,24947.919359070038
2021-02-19,23,158,55000,54532.77777777778
2007-10-23,23,85,14000,13692.505303030304
2016-05-03,23,83,37000,36883.35198643645
2010-06-24,23,158,33500,30006.813477417923
2019-11-02,23,85,9300,9469.336805840952
2015-02-28,23,88,20500,23572.022048084273
2014-07-14,23,158,31135,32297.953963518063
2019-12-27,23,85,23950,23625.61573038101
2015-03-12,23,250,25700,28964.277885805586
2020-04-27,23,158,42000,38644.60836526182
2007-11-26,23,85,23950,20561.838625889362
2018-02-19,23,85,60000,58665.025132275136
2009-08-24,23,85,31000,26905.962629740057
2015-05-09,23,158,18000,17604.60161999378
2012-11-05,23,158,35000,38648.17516353668
2017-11-30,23,158,40900,36846.22754773407
2021-03-23,23,158,40000,43662.58963505244
2014-05-10,23,88,32000,30043.21219817803
2007-01-28,23,130,29900,28345.99837506192
2007-03-28,23,85,8200,8367.660981104613
2021-10-28,23,83,39200,41708.59259847803
2008-05-24,23,130,24800,22587.38551442814
2017-03-08,23,130,36900,35800.89337984162
2007-02-14,23,88,20500,20943.07867205601
2007-03-12,23,88,23500,24265.16820430459
2023-09-16,23,158,46500,44554.79596904596
2018-08-04,23,158,30000,30929.388094530277
2017-11-14,23,158,44500,44383.19218429193
2016-09-03,23,158,20000,21926.197606188678
2006-02-08,23,85,21800,22131.80659838318
2016-07-27,23,85,43000,42114.335788978075
2007-09-06,23,88,16900,17049.666883237223
2006-10-28,23,130,18500,17816.24911252068
2020-01-11,23,83,53400,55880.28200499279
2018-08-25,23,158,40500,41308.52495766129
2020-04-24,23,158,22300,24192.29497187743
2023-10-04,23,158,38500,36721.56066888794
2017-06-17,23,130,52000,46816.7448303392
2015-08-29,23,250,30700,29892.088284519505
2011-08-13,23,85,24900,25012.4913977383
2016-06-11,23,85,35500,34966.15112784901
2018-08-18,23,158,29500,29738.02510311484
2018-08-21,23,85,42000,43737.486788242306
2007-08-13,23,158,12900,12260.627897597911
2009-03-17,23,130,29950,33277.21919974092
2007-02-09,23,85,38250,30552.07966402662
2022-09-16,23,83,63000,58719.81746031746
2010-06-25,23,85,36300,34782.679862414385
2019-07-23,23,250,44400,43270.54466289881
2020-01-18,23,130,61750,58694.597958212005
2024-01-08,23,85,74800,70935.86437303008
2011-02-11,23,83,28000,34064.363044034
2018-02-13,23,130,70000,69998.7869047619
2009-03-11,23,85,30000,33151.41344276588
2014-11-10,23,130,25500,27541.09424356393
2018-06-16,23,83,56400,58176.27383702547
2020-07-09,23,158,52000,58038.445349549555
2019-12-13,23,130,22350,22377.784119389384
2017-12-16,23,85,50500,42477.08396591528
2011-12-14,23,88,57458,56652.54088002048
2018-09-04,23,88,55250,54428.068107762185
2006-11-27,23,88,15700,15192.027076409675
2015-05-06,23,158,41000,40652.706103272896
2013-04-24,23,158,33000,35143.87356913309
2008-01-10,23,250,22000,25826.761526903785
2012-01-10,23,88,53123,54655.57996967057
2007-03-22,23,158,8800,8465.53813744708
2016-08-04,23,85,35750,35290.30141144342
2016-03-13,23,88,26500,26884.654623154627
2014-06-23,23,158,32271,33271.99825948746
2010-05-19,23,158,29600,29929.771415452113
2008-03-06,23,88,21900,22319.90961103268
2019-11-12,23,88,51000,58480.52436781209
2018-01-30,23,158,33900,33506.15892344786
2021-06-08,23,250,72500,71321.17146931462
2013-08-22,23,88,34300,32690.466215819917
2009-08-01,23,158,33900,32398.601017924233
2015-01-02,23,158,20700,22098.6414125951
2015-11-25,23,158,32000,29612.562850059494
2006-05-04,23,158,13400,12669.114807592052
2019-04-23,23,250,41300,40125.77253791623
2006-05-05,23,250,14000,13876.932021668741
2024-07-22,23,158,70000,72687.91462730458
2015-03-18,23,158,28400,30253.37078204227
2019-10-17,23,158,39700,38000.13251857321
2019-07-29,23,158,46400,48553.26919874667
2020-03-21,23,85,62700,51673.16325346194
2008-04-16,23,158,29900,26127.564346579948
2016-03-01,23,250,40000,41582.13985140753
2013-05-01,23,158,25000,28183.3744232677
2020-03-06,23,88,54500,54716.54275887395
2018-08-24,23,88,60000,60341.88734551997
2021-02-09,23,250,66000,65841.57791326052
2015-02-28,23,85,22850,24356.22299294447
2013-10-26,23,88,43000,45241.07833928655
2006-12-09,23,158,27300,25399.227038672816
2015-02-25,23,158,22900,22763.861680644808
2019-12-23,23,85,29500,28786.56279065634
2015-01-15,23,88,33500,35192.954647355786
2015-05-13,23,88,19650,21288.896120690544
2010-11-13,23,158,21800,22160.99091510579
2018-11-24,23,130,48500,43644.76752701325
2021-05-27,23,130,61700,62585.15943333864
2007-04-07,23,158,12000,10742.298881693163
2012-02-25,23,88,32250,36605.256898899774
2006-05-04,23,158,17000,18077.378335234887
2008-05-14,23,85,14800,13972.010086017453
2019-10-28,23,85,21000,22343.43733293733
2014-07-30,23,158,25000,25619.677496857283
2015-03-02,23,158,26250,27516.308299082037
2016-09-20,23,88,41500,42465.17641774058
2023-09-01,23,158,46900,48198.865085410165
2006-12-01,23,88,14000,14847.913738354053
2017-07-12,23,88,42500,38964.42966727532
2014-08-12,23,88,41500,39078.76826306885
2006-04-27,23,88,15500,15498.654566428799
2022-05-06,23,130,32750,33017.42769845315
2018-02-22,23,158,46000,49651.69646780248
2015-08-17,23,130,39800,34283.53795640174
2015-08-08,23,88,30000,26276.757739870147
2007-03-16,23,158,19300,17252.323921320112
2008-04-15,23,88,38000,34409.07858258533
2014-09-01,23,130,54543,53133.46682884822
2019-09-28,23,158,38300,36940.1574074074
2018-05-29,23,83,40500,40836.980086350835
2014-08-18,23,130,51675,54541.97862837717
2019-11-08,23,158,56500,57465.829941219046
2019-05-28,23,88,57000,62286.9772418939
2015-10-11,23,85,23500,23479.220649664287
2023-08-19,23,85,84500,87533.48297686403
2016-06-12,23,85,40000,38991.78911152963
2013-12-30,23,158,33444,33551.79370613933
2021-11-05,23,88,100000,110122.79671717172
2008-04-12,23,88,35000,34959.913729730295
2006-12-28,23,158,10200,9583.559471499204
2007-06-01,23,158,18400,17367.63759081591
2007-07-24,23,158,13000,17469.29398191591
2014-01-02,23,130,26950,26061.4214175964
2018-10-27,23,158,57500,55677.944444444445
2009-05-28,23,85,38000,35780.43319142381
2021-01-27,23,130,95100,120426.5464770231
2017-02-04,23,250,12400,12225.11856609035
2007-08-06,23,83,24670,24945.482838240743
2014-06-29,23,88,25000,24823.66222488135
2020-05-21,23,130,27600,27459.78568329421
2007-04-12,23,158,17000,17315.902795372473
2012-07-03,23,88,17900,17525.191745863794
2022-01-04,23,130,13000,13293.950385208658
2021-04-17,23,130,120000,126370.0
2008-04-09,23,85,33500,31050.88241222574
2018-07-14,23,88,27800,36335.21664194723
2019-10-02,23,83,54000,52218.981166797195
2006-09-06,23,158,16000,17220.54147439862
2006-03-17,23,85,13900,13323.478239723661
2019-09-22,23,158,58300,59126.000920717684
2023-09-02,23,158,54500,55701.63648481471
2023-06-28,23,130,68000,68627.75395603216
2018-06-16,23,158,50000,49206.555202666605
2007-07-26,23,85,12970,14283.84126984127
2010-07-09,23,85,30000,24065.34416835666
2006-10-31,23,158,17400,17529.01727292116
2015-01-13,23,85,25800,25112.165067492268
2020-12-15,23,130,70000,68600.8409965471
2020-01-10,23,88,39000,39768.08683252809
2021-08-28,23,85,73000,70969.68768143351
2019-10-27,23,130,83000,66069.69794810409
2012-06-18,23,85,34000,34420.19071863937
2017-08-08,23,130,28000,27904.923625503085
2015-10-05,23,158,27500,25717.746009228307
2021-03-08,23,88,42400,42530.552216776174
2006-11-25,23,250,19000,16751.56652498623
2019-07-20,23,88,39500,42066.89559907303
2012-03-03,23,88,29000,33330.48429123323
2009-04-07,23,158,21500,22852.55278682446
2007-11-15,23,158,11500,16886.32567515368
2016-04-15,23,158,26000,25870.98054458473
2012-03-16,23,83,32700,34065.80024776832
2016-03-25,23,250,39500,39545.569201096245
2014-07-07,23,83,27000,28508.844841121394
2006-03-01,23,88,14950,14552.16304736646
2020-03-10,23,158,70000,61947.518738970924
2016-04-23,23,158,38800,38104.159847049705
2010-03-26,23,130,33800,33166.70035916121
2013-11-20,23,88,43000,43992.445499955575
2007-11-19,23,158,19350,17003.242169584693
2017-06-07,23,158,35000,33219.257549640235
2006-03-09,23,158,17800,16516.36334731216
2007-12-01,23,130,26000,26277.42766072388
2020-03-14,23,85,51800,54147.7351018348
2017-11-13,23,158,36300,32996.82548244093
2024-04-13,23,88,80160,77086.18176018356
2007-11-12,23,88,31000,24572.715658745754
2007-06-05,23,158,15600,16633.6304264489
2015-06-10,23,158,25900,25406.19205627723
2021-05-19,23,85,59000,66685.16654835608
2008-03-23,23,85,40000,38689.99306964134
2013-10-15,23,88,22000,24875.860535540625
2006-10-19,23,130,21800,21624.884389559404
2015-03-07,23,158,17500,17604.60161999378
2009-12-21,23,85,34000,29855.21453890182
2021-02-27,23,85,72000,65902.10681524548
2008-02-28,23,250,19900,21837.95239606397
2006-04-11,23,88,42800,42702.12133674275
2009-07-13,23,85,28000,29694.110345306985
2021-09-14,23,158,65900,61610.90055581967
2007-04-16,23,85,33500,35015.64875129183
2022-03-02,23,158,74700,82825.41544011544
2009-06-30,23,158,24000,21786.96246201357
2013-07-23,23,88,22000,22294.67127736074
2013-12-04,23,88,33900,38281.93590883699
2009-10-07,23,158,34700,30200.105323428503
2015-05-23,23,88,34800,42670.80086250485
2016-10-10,23,85,24200,21023.044601478312
2020-08-08,23,88,55500,50841.14871447382
2019-07-31,23,158,25700,27263.43321735672
2015-02-12,23,158,20500,21585.379625889425
2020-07-20,23,158,28000,28354.5571328138
2013-05-21,23,83,30500,34064.363044034
2015-02-07,23,130,27000,27378.907540833112
2013-04-09,23,85,12000,14011.937531235495
2022-08-15,23,88,45500,33961.51311815094
2023-08-12,23,83,64750,59266.18514291894
2016-07-27,23,88,42000,37401.95012578558
2006-03-10,23,85,23200,22131.80659838318
2007-02-20,23,130,25000,22165.584695563146
2020-08-20,23,83,42000,41464.05814093314
2014-10-24,23,130,54543,53348.633495514885
2018-04-07,23,158,36200,38931.75058509593
2020-05-08,23,83,20000,23937.64305602812
2016-08-27,23,88,44500,45818.09044260026
2015-07-20,23,88,31800,33769.799871978066
2015-04-13,23,85,40000,31879.8368793264
2018-01-06,23,158,28500,30395.798436498513
2019-06-21,23,158,54400,55704.64285714286
2009-08-20,23,158,24000,22852.55278682446
2021-07-03,23,83,68500,68060.40360307333
2018-11-10,23,130,50000,44337.64191376541
2006-12-18,23,88,17500,17224.355038326423
2017-07-17,23,83,39000,38182.66785948128
2010-04-08,23,88,35000,36595.2949247212
2006-12-06,23,158,14000,15906.243326118325
2010-04-27,23,88,16800,17725.477608714387
2013-06-01,23,88,21500,22354.11572180518
2021-03-29,23,85,112000,113262.60490104245
2015-12-14,23,130,13200,13335.319176667956
2014-09-19,23,158,41750,40362.95091593753
2016-11-10,23,88,27000,28472.55457436262
2013-04-16,23,250,24900,26682.399535119104
2007-11-19,23,250,30000,29812.5977142146
2018-01-19,23,85,43500,43305.33252011185
2011-12-19,23,130,37000,39605.55104580808
2019-11-30,23,83,31500,33601.54076479076
2011-07-20,23,158,22900,21528.4063104013
2006-11-10,23,158,35000,32186.51048125828
2016-07-13,23,158,25500,25770.421114910536
2020-06-27,23,158,53000,52981.950481185464
2008-01-28,23,88,20800,23498.836359211786
2020-02-01,23,130,43300,43513.065186423875
2013-06-18,23,158,32000,34946.08425115971
2020-07-19,23,85,59000,52302.170983040894
2008-06-19,23,88,26000,24848.566629318535
2014-02-21,23,130,20000,16711.519414342372
2015-07-14,23,158,44000,42198.03277818046
2019-05-03,23,158,46500,45066.30320822063
2015-01-06,23,158,29500,29515.918603206726
2014-05-26,23,85,23200,26050.222506387036
2007-02-27,23,158,8500,8829.707946715056
2022-01-02,23,158,35000,31960.10557265007
2018-04-30,23,158,30000,30358.54979405908
2007-07-04,23,130,20000,20903.398395367814
2015-04-23,23,83,33500,35438.434050835014
2017-09-25,23,158,44250,44964.57159181792
2008-03-12,23,158,31000,32013.96720529084
2022-05-06,23,130,33100,33335.03797522663
2010-04-24,23,88,30900,42899.44956127957
2018-08-11,23,88,27300,30167.053558695738
